source_country,target_country,avg_tone,positive_ratio,article_count,source
Norway,Argentina,1.204,64.86,37,bigquery
Norway,South Africa,0.3089,76.86,121,bigquery
Norway,India,0.0103,60.61,33,bigquery
Norway,Chile,0.0,0.0,5,bigquery
Norway,Brazil,-0.1058,24.39,287,bigquery
Norway,Australia,-0.2802,42.0,150,bigquery
Norway,Japan,-0.3322,39.51,1096,bigquery
Norway,Singapore,-0.4013,32.0,150,bigquery
Norway,Malaysia,-0.6181,14.29,28,bigquery
Norway,Italy,-0.6621,42.83,1359,bigquery
Norway,Denmark,-0.9851,21.75,2703,bigquery
Norway,Philippines,-1.2826,46.58,161,bigquery
Norway,Norway,-1.3402,27.75,44323,bigquery
Norway,Germany,-1.377,29.85,2007,bigquery
Norway,Netherlands,-1.4466,30.68,352,bigquery
Norway,Romania,-1.448,3.03,66,bigquery
Norway,China,-1.4572,21.74,2351,bigquery
Norway,Spain,-1.5026,35.04,1247,bigquery
Norway,Finland,-1.6098,28.38,377,bigquery
Norway,Belgium,-1.6753,36.93,176,bigquery
Norway,France,-1.6936,25.34,1784,bigquery
Norway,Thailand,-1.8267,61.54,26,bigquery
Norway,Sweden,-1.8591,23.82,5025,bigquery
Norway,South Korea,-1.9677,13.3,406,bigquery
Norway,Portugal,-2.0558,28.11,185,bigquery
Norway,Qatar,-2.1371,13.11,61,bigquery
Norway,Turkey,-2.1412,17.86,420,bigquery
Norway,United Kingdom,-2.2117,16.99,3179,bigquery
Norway,Poland,-2.2424,15.69,204,bigquery
Norway,Vietnam,-2.3937,0.0,12,bigquery
Norway,Egypt,-2.4633,23.58,106,bigquery
Norway,Bangladesh,-2.5035,20.0,20,bigquery
Norway,Czech Republic,-2.5153,35.14,37,bigquery
Norway,United States,-2.6193,13.6,2713,bigquery
Norway,Canada,-2.7836,26.14,306,bigquery
Norway,Saudi Arabia,-2.8109,12.39,678,bigquery
Norway,Greece,-2.9669,11.59,345,bigquery
Norway,Ukraine,-3.0644,12.48,5465,bigquery
Norway,Colombia,-3.2922,1.63,123,bigquery
Norway,Russia,-3.3065,7.76,8248,bigquery
Norway,Indonesia,-3.4519,4.88,41,bigquery
Norway,Iraq,-3.504,5.46,1062,bigquery
Norway,Mexico,-3.57,10.29,583,bigquery
Norway,Israel,-4.0862,4.55,8333,bigquery
Norway,Iran,-4.2694,1.25,17537,bigquery
Norway,Hungary,-4.3473,6.37,314,bigquery
Norway,Nigeria,-5.9015,31.58,38,bigquery
Norway,Pakistan,-6.0169,7.47,562,bigquery
Pakistan,Indonesia,0.3539,49.23,1424,bigquery
Pakistan,Argentina,0.2548,55.56,243,bigquery
Pakistan,Japan,0.1588,43.11,2046,bigquery
Pakistan,Italy,-0.1397,51.11,2440,bigquery
Pakistan,South Africa,-0.174,42.23,1859,bigquery
Pakistan,Malaysia,-0.2215,52.13,447,bigquery
Pakistan,Bangladesh,-0.355,40.21,3830,bigquery
Pakistan,China,-0.3636,43.13,10485,bigquery
Pakistan,New Zealand,-0.4934,50.75,2071,bigquery
Pakistan,Netherlands,-0.5759,32.74,837,bigquery
Pakistan,Denmark,-0.7482,41.08,594,bigquery
Pakistan,Romania,-0.8077,53.47,101,bigquery
Pakistan,Vietnam,-0.8145,52.57,253,bigquery
Pakistan,Norway,-0.831,44.14,759,bigquery
Pakistan,Thailand,-0.9422,42.58,627,bigquery
Pakistan,Singapore,-1.0793,43.14,306,bigquery
Pakistan,Germany,-1.2572,31.04,2242,bigquery
Pakistan,Saudi Arabia,-1.2847,36.78,6876,bigquery
Pakistan,Australia,-1.3397,34.27,3986,bigquery
Pakistan,Chile,-1.345,32.68,153,bigquery
Pakistan,Greece,-1.3451,35.1,453,bigquery
Pakistan,Brazil,-1.4388,33.38,791,bigquery
Pakistan,India,-1.495,31.5,21343,bigquery
Pakistan,Portugal,-1.5939,29.81,265,bigquery
Pakistan,Canada,-1.6071,38.09,2678,bigquery
Pakistan,United Kingdom,-1.6558,27.35,9782,bigquery
Pakistan,Sweden,-1.6686,39.88,341,bigquery
Pakistan,Qatar,-1.7233,31.48,3580,bigquery
Pakistan,Pakistan,-1.8097,32.7,104334,bigquery
Pakistan,France,-1.8861,29.92,3128,bigquery
Pakistan,Spain,-2.0206,30.91,1912,bigquery
Pakistan,Turkey,-2.0683,32.65,1461,bigquery
Pakistan,United States,-2.1271,26.09,20637,bigquery
Pakistan,Poland,-2.169,22.91,323,bigquery
Pakistan,Finland,-2.2074,25.6,125,bigquery
Pakistan,Egypt,-2.3578,22.03,1185,bigquery
Pakistan,Czech Republic,-2.5551,23.13,134,bigquery
Pakistan,Philippines,-2.6785,34.45,238,bigquery
Pakistan,Colombia,-2.7011,24.44,90,bigquery
Pakistan,Hungary,-2.722,20.94,234,bigquery
Pakistan,Belgium,-2.7287,24.44,270,bigquery
Pakistan,South Korea,-3.2365,20.59,1161,bigquery
Pakistan,Russia,-3.3359,11.18,6397,bigquery
Pakistan,Iran,-3.5034,9.33,39655,bigquery
Pakistan,Israel,-3.538,11.59,23401,bigquery
Pakistan,Ukraine,-3.666,6.43,2832,bigquery
Pakistan,Mexico,-3.7118,13.1,1244,bigquery
Pakistan,Iraq,-3.9199,7.52,1609,bigquery
Pakistan,Peru,-4.8869,10.53,57,bigquery
Pakistan,Nigeria,-5.232,13.07,375,bigquery
Peru,Netherlands,1.8608,90.48,84,bigquery
Peru,Australia,1.2309,78.3,106,bigquery
Peru,Brazil,1.0729,66.62,3958,bigquery
Peru,Nigeria,0.9289,71.43,7,bigquery
Peru,Argentina,0.7347,60.49,5593,bigquery
Peru,Spain,0.6528,59.43,4974,bigquery
Peru,Portugal,0.5631,56.13,718,bigquery
Peru,Czech Republic,0.3822,45.88,279,bigquery
Peru,Thailand,0.2265,53.06,98,bigquery
Peru,Romania,0.2059,52.94,51,bigquery
Peru,Colombia,0.1684,53.36,5019,bigquery
Peru,Indonesia,0.1042,64.44,90,bigquery
Peru,Denmark,0.1041,41.21,199,bigquery
Peru,Turkey,0.032,57.83,2452,bigquery
Peru,South Africa,0.0169,67.5,80,bigquery
Peru,Vietnam,-0.1058,16.67,12,bigquery
Peru,Japan,-0.1804,44.28,996,bigquery
Peru,United States,-0.2647,49.09,12111,bigquery
Peru,Italy,-0.3366,46.79,998,bigquery
Peru,Norway,-0.3404,31.88,138,bigquery
Peru,Singapore,-0.3825,44.44,72,bigquery
Peru,India,-0.591,47.37,19,bigquery
Peru,Mexico,-0.6002,42.25,6682,bigquery
Peru,Peru,-0.6052,41.44,90659,bigquery
Peru,Poland,-0.6106,51.69,118,bigquery
Peru,Philippines,-0.6284,54.24,59,bigquery
Peru,Chile,-0.7146,42.9,676,bigquery
Peru,Belgium,-0.7184,45.5,222,bigquery
Peru,Germany,-0.7997,39.07,1180,bigquery
Peru,Canada,-0.8199,47.5,1200,bigquery
Peru,Finland,-0.8232,29.17,48,bigquery
Peru,South Korea,-0.9384,58.03,193,bigquery
Peru,United Kingdom,-1.1445,39.79,1121,bigquery
Peru,France,-1.2213,34.46,1779,bigquery
Peru,China,-1.2873,27.1,2565,bigquery
Peru,Greece,-1.3615,34.78,161,bigquery
Peru,Malaysia,-1.4023,33.33,54,bigquery
Peru,Sweden,-1.4062,32.76,14362,bigquery
Peru,Egypt,-1.6059,28.02,257,bigquery
Peru,New Zealand,-2.0371,5.88,34,bigquery
Peru,Saudi Arabia,-2.1676,24.05,420,bigquery
Peru,Russia,-2.9152,19.23,3365,bigquery
Peru,Hungary,-2.9588,25.35,142,bigquery
Peru,Ukraine,-3.6636,10.67,1602,bigquery
Peru,Iraq,-3.8625,12.37,194,bigquery
Peru,Iran,-4.0441,5.32,8368,bigquery
Peru,Israel,-4.2629,7.1,1127,bigquery
Peru,Qatar,-6.8855,0.0,20,bigquery
Peru,Pakistan,-6.9038,2.39,335,bigquery
Peru,Bangladesh,-7.1895,0.0,10,bigquery
Philippines,Nigeria,1.4362,50.0,34,bigquery
Philippines,Japan,1.3327,59.41,2392,bigquery
Philippines,Singapore,1.2302,62.96,683,bigquery
Philippines,Brazil,0.9322,61.76,272,bigquery
Philippines,Poland,0.8456,34.48,58,bigquery
Philippines,Thailand,0.8283,55.99,768,bigquery
Philippines,Spain,0.7556,60.3,665,bigquery
Philippines,South Korea,0.6607,63.96,1651,bigquery
Philippines,India,0.4843,53.79,738,bigquery
Philippines,Vietnam,0.2993,50.73,615,bigquery
Philippines,Malaysia,0.2311,47.58,559,bigquery
Philippines,Romania,0.2245,18.75,32,bigquery
Philippines,Australia,0.1419,53.63,1268,bigquery
Philippines,Finland,0.1318,37.29,59,bigquery
Philippines,Belgium,0.1255,59.42,69,bigquery
Philippines,United Kingdom,0.0227,44.15,1522,bigquery
Philippines,Bangladesh,-0.155,38.46,117,bigquery
Philippines,Italy,-0.1808,50.7,647,bigquery
Philippines,Colombia,-0.1828,47.62,63,bigquery
Philippines,New Zealand,-0.2434,51.92,156,bigquery
Philippines,Chile,-0.2458,55.74,61,bigquery
Philippines,Germany,-0.2499,48.6,605,bigquery
Philippines,Philippines,-0.355,46.26,68258,bigquery
Philippines,Canada,-0.5253,46.01,852,bigquery
Philippines,France,-0.7302,40.83,1183,bigquery
Philippines,Norway,-0.7718,36.21,116,bigquery
Philippines,United States,-0.8228,39.71,5110,bigquery
Philippines,Sweden,-0.8348,31.91,94,bigquery
Philippines,Indonesia,-1.0719,39.03,848,bigquery
Philippines,Argentina,-1.0866,53.97,63,bigquery
Philippines,Egypt,-1.0883,18.35,109,bigquery
Philippines,China,-1.2004,32.04,8034,bigquery
Philippines,South Africa,-1.4619,20.22,183,bigquery
Philippines,Czech Republic,-1.4799,38.71,31,bigquery
Philippines,Turkey,-1.6457,35.54,166,bigquery
Philippines,Hungary,-1.844,6.9,29,bigquery
Philippines,Denmark,-1.9393,19.01,121,bigquery
Philippines,Portugal,-2.1069,30.69,101,bigquery
Philippines,Saudi Arabia,-2.3457,23.12,519,bigquery
Philippines,Ukraine,-2.3919,14.88,719,bigquery
Philippines,Greece,-2.5269,42.52,127,bigquery
Philippines,Russia,-3.0163,11.75,953,bigquery
Philippines,Qatar,-3.2749,10.14,661,bigquery
Philippines,Mexico,-3.2756,23.69,439,bigquery
Philippines,Iraq,-3.3708,8.76,274,bigquery
Philippines,Peru,-3.3737,22.83,254,bigquery
Philippines,Israel,-3.5009,7.91,3236,bigquery
Philippines,Netherlands,-3.6778,22.8,364,bigquery
Philippines,Iran,-3.8892,2.29,5275,bigquery
Philippines,Pakistan,-5.2403,13.0,523,bigquery
Poland,Argentina,1.0913,65.22,46,bigquery
Poland,Bangladesh,0.4199,56.25,32,bigquery
Poland,Romania,0.1193,57.58,561,bigquery
Poland,Italy,-0.0289,49.47,2080,bigquery
Poland,Chile,-0.1495,33.33,6,bigquery
Poland,Singapore,-0.159,45.83,48,bigquery
Poland,Japan,-0.2604,43.73,1116,bigquery
Poland,Indonesia,-0.6914,54.02,87,bigquery
Poland,Thailand,-0.9382,37.07,205,bigquery
Poland,Egypt,-1.0338,34.32,775,bigquery
Poland,New Zealand,-1.0342,23.33,60,bigquery
Poland,Brazil,-1.0723,43.41,311,bigquery
Poland,Poland,-1.0781,37.34,66917,bigquery
Poland,Spain,-1.2706,29.9,1428,bigquery
Poland,Peru,-1.3145,30.77,91,bigquery
Poland,Denmark,-1.3362,31.27,387,bigquery
Poland,France,-1.3732,33.71,3147,bigquery
Poland,Canada,-1.3971,33.24,1026,bigquery
Poland,China,-1.3983,26.75,4382,bigquery
Poland,Netherlands,-1.455,36.76,593,bigquery
Poland,Greece,-1.467,45.43,438,bigquery
Poland,Malaysia,-1.4731,32.0,25,bigquery
Poland,Czech Republic,-1.5088,37.74,1126,bigquery
Poland,Sweden,-1.514,27.23,819,bigquery
Poland,South Korea,-1.6323,28.99,645,bigquery
Poland,United Kingdom,-1.656,32.2,2804,bigquery
Poland,Portugal,-1.7174,32.24,456,bigquery
Poland,Finland,-1.8069,19.37,284,bigquery
Poland,Norway,-1.8148,32.17,575,bigquery
Poland,Colombia,-1.822,34.21,76,bigquery
Poland,Vietnam,-1.8266,26.67,90,bigquery
Poland,Philippines,-1.843,45.71,70,bigquery
Poland,Germany,-1.8708,24.67,7553,bigquery
Poland,India,-2.0355,27.22,632,bigquery
Poland,South Africa,-2.0493,5.56,72,bigquery
Poland,Belgium,-2.0689,27.34,523,bigquery
Poland,Australia,-2.097,18.02,344,bigquery
Poland,United States,-2.1238,22.87,18259,bigquery
Poland,Turkey,-2.4052,19.65,1089,bigquery
Poland,Hungary,-3.0305,14.57,2635,bigquery
Poland,Saudi Arabia,-3.1743,17.83,1178,bigquery
Poland,Russia,-3.3995,9.56,17264,bigquery
Poland,Nigeria,-3.4941,12.2,82,bigquery
Poland,Ukraine,-3.7098,9.63,13319,bigquery
Poland,Qatar,-3.9898,5.04,337,bigquery
Poland,Iraq,-4.0262,3.15,952,bigquery
Poland,Iran,-4.1914,4.4,12470,bigquery
Poland,Israel,-4.2125,5.64,6361,bigquery
Poland,Mexico,-4.7437,7.51,1118,bigquery
Poland,Pakistan,-5.8937,6.83,410,bigquery
Portugal,Chile,1.0732,67.35,49,bigquery
Portugal,South Korea,0.2506,58.56,263,bigquery
Portugal,Japan,-0.0664,44.71,1977,bigquery
Portugal,Egypt,-0.1845,39.48,575,bigquery
Portugal,Poland,-0.1948,49.57,702,bigquery
Portugal,South Africa,-0.2439,40.58,69,bigquery
Portugal,Vietnam,-0.2567,44.62,186,bigquery
Portugal,Finland,-0.3137,42.01,488,bigquery
Portugal,Denmark,-0.3146,43.71,1169,bigquery
Portugal,Bangladesh,-0.3912,30.0,10,bigquery
Portugal,Netherlands,-0.4006,49.82,558,bigquery
Portugal,Brazil,-0.4029,49.5,9160,bigquery
Portugal,Norway,-0.448,45.61,1081,bigquery
Portugal,Romania,-0.4559,37.88,623,bigquery
Portugal,Australia,-0.4719,39.64,956,bigquery
Portugal,Sweden,-0.5769,48.77,734,bigquery
Portugal,Indonesia,-0.5915,42.79,222,bigquery
Portugal,Belgium,-0.6586,37.11,1719,bigquery
Portugal,China,-0.6717,40.97,2094,bigquery
Portugal,India,-0.7257,45.1,836,bigquery
Portugal,Italy,-0.7278,43.98,3763,bigquery
Portugal,Malaysia,-0.757,35.37,82,bigquery
Portugal,Singapore,-0.8291,17.71,192,bigquery
Portugal,Saudi Arabia,-0.8457,32.23,633,bigquery
Portugal,Czech Republic,-0.9426,35.56,329,bigquery
Portugal,Portugal,-0.947,36.33,122915,bigquery
Portugal,Colombia,-0.9605,34.33,603,bigquery
Portugal,United States,-0.9933,33.92,5321,bigquery
Portugal,United Kingdom,-1.082,31.71,5622,bigquery
Portugal,Spain,-1.0871,35.42,13610,bigquery
Portugal,Germany,-1.0968,35.94,4719,bigquery
Portugal,France,-1.2052,33.87,7655,bigquery
Portugal,Argentina,-1.237,34.5,1313,bigquery
Portugal,Canada,-1.4295,30.1,1538,bigquery
Portugal,Hungary,-1.5627,21.52,1501,bigquery
Portugal,Peru,-1.6048,33.73,83,bigquery
Portugal,Nigeria,-1.9274,37.1,221,bigquery
Portugal,Thailand,-2.0145,32.37,312,bigquery
Portugal,Greece,-2.0437,30.04,1062,bigquery
Portugal,Turkey,-2.0465,20.17,1621,bigquery
Portugal,Mexico,-2.3536,20.72,2741,bigquery
Portugal,Philippines,-2.6355,22.3,269,bigquery
Portugal,Ukraine,-2.6574,11.99,9939,bigquery
Portugal,Qatar,-2.6987,10.53,1102,bigquery
Portugal,Russia,-2.9801,11.0,10556,bigquery
Portugal,Iraq,-3.3786,6.94,1152,bigquery
Portugal,Iran,-3.4377,4.61,11567,bigquery
Portugal,Israel,-3.4672,6.73,5286,bigquery
Portugal,New Zealand,-3.7534,19.51,82,bigquery
Portugal,Pakistan,-5.7115,2.12,1086,bigquery
Qatar,Qatar,0.4918,53.96,7646,bigquery
Qatar,Malaysia,0.0457,45.45,286,bigquery
Qatar,Bangladesh,-0.7752,25.7,2008,bigquery
Qatar,Thailand,-1.0411,31.36,389,bigquery
Qatar,Indonesia,-1.2719,15.34,639,bigquery
Qatar,Egypt,-1.4051,36.69,5563,bigquery
Qatar,South Korea,-1.4833,27.75,973,bigquery
Qatar,Turkey,-1.5506,33.88,3563,bigquery
Qatar,Romania,-1.6645,25.29,87,bigquery
Qatar,Greece,-1.746,28.45,1037,bigquery
Qatar,Saudi Arabia,-1.7946,32.36,3409,bigquery
Qatar,India,-1.8644,19.24,4532,bigquery
Qatar,Denmark,-1.8817,17.41,448,bigquery
Qatar,Italy,-1.8923,26.91,1271,bigquery
Qatar,China,-1.9186,18.83,7298,bigquery
Qatar,Singapore,-1.9323,32.14,112,bigquery
Qatar,Japan,-2.0111,19.25,1382,bigquery
Qatar,Argentina,-2.019,17.8,264,bigquery
Qatar,Chile,-2.0311,35.19,108,bigquery
Qatar,Colombia,-2.1849,33.18,657,bigquery
Qatar,Vietnam,-2.2385,33.55,152,bigquery
Qatar,Netherlands,-2.4018,20.79,303,bigquery
Qatar,Sweden,-2.423,7.06,354,bigquery
Qatar,Germany,-2.4477,18.7,2958,bigquery
Qatar,Canada,-2.5334,20.16,1776,bigquery
Qatar,Norway,-2.6983,6.6,561,bigquery
Qatar,Poland,-2.713,14.58,288,bigquery
Qatar,Finland,-2.757,10.13,79,bigquery
Qatar,United Kingdom,-2.9376,14.0,6243,bigquery
Qatar,Iraq,-3.018,17.52,6010,bigquery
Qatar,United States,-3.0599,10.65,23728,bigquery
Qatar,Brazil,-3.1657,21.21,726,bigquery
Qatar,Czech Republic,-3.189,7.14,84,bigquery
Qatar,Portugal,-3.2543,12.5,264,bigquery
Qatar,Hungary,-3.336,13.7,511,bigquery
Qatar,France,-3.4077,14.96,4538,bigquery
Qatar,Iran,-3.447,5.84,47319,bigquery
Qatar,Belgium,-3.4911,15.35,241,bigquery
Qatar,Spain,-3.673,16.92,1247,bigquery
Qatar,South Africa,-3.6955,12.05,813,bigquery
Qatar,Russia,-3.8095,6.07,11752,bigquery
Qatar,New Zealand,-4.0002,17.6,125,bigquery
Qatar,Ukraine,-4.2019,2.08,8984,bigquery
Qatar,Australia,-4.2246,12.8,1313,bigquery
Qatar,Israel,-4.417,4.98,54192,bigquery
Qatar,Peru,-4.451,9.77,174,bigquery
Qatar,Pakistan,-4.6389,8.56,4532,bigquery
Qatar,Philippines,-4.8487,3.54,226,bigquery
Qatar,Nigeria,-5.0502,6.17,1005,bigquery
Qatar,Mexico,-5.3911,1.6,2188,bigquery
Romania,Singapore,0.3255,49.19,492,bigquery
Romania,Czech Republic,0.0402,47.23,1986,bigquery
Romania,Japan,-0.1485,45.1,4554,bigquery
Romania,Thailand,-0.164,41.68,691,bigquery
Romania,Denmark,-0.4948,43.77,2230,bigquery
Romania,New Zealand,-0.4991,51.53,326,bigquery
Romania,Philippines,-0.5475,60.0,250,bigquery
Romania,Poland,-0.5792,44.11,8967,bigquery
Romania,Romania,-0.5937,41.15,209590,bigquery
Romania,Egypt,-0.621,41.59,2034,bigquery
Romania,Brazil,-0.6215,41.66,1474,bigquery
Romania,Greece,-0.6765,43.38,6519,bigquery
Romania,South Africa,-0.6796,41.94,93,bigquery
Romania,Belgium,-0.7246,37.02,3814,bigquery
Romania,Malaysia,-0.7702,47.87,188,bigquery
Romania,Italy,-0.851,41.5,13524,bigquery
Romania,Indonesia,-0.8757,30.97,452,bigquery
Romania,Netherlands,-0.9557,39.93,1996,bigquery
Romania,China,-0.9933,34.31,8467,bigquery
Romania,India,-1.024,41.06,492,bigquery
Romania,Argentina,-1.0814,40.04,1024,bigquery
Romania,Sweden,-1.1556,31.53,2401,bigquery
Romania,Bangladesh,-1.1642,57.5,40,bigquery
Romania,United States,-1.1777,33.98,17698,bigquery
Romania,France,-1.2215,36.26,17852,bigquery
Romania,Australia,-1.2262,37.82,2930,bigquery
Romania,United Kingdom,-1.262,32.22,15745,bigquery
Romania,Turkey,-1.2995,36.95,5207,bigquery
Romania,Germany,-1.3097,29.26,17890,bigquery
Romania,Norway,-1.3927,32.37,2258,bigquery
Romania,Vietnam,-1.4175,33.5,200,bigquery
Romania,Spain,-1.4682,32.74,9922,bigquery
Romania,Portugal,-1.4991,36.29,1987,bigquery
Romania,Hungary,-1.6117,26.62,10462,bigquery
Romania,Canada,-1.7633,33.11,3848,bigquery
Romania,Finland,-1.7836,30.78,1436,bigquery
Romania,Colombia,-1.9706,25.0,268,bigquery
Romania,South Korea,-1.9826,29.95,1666,bigquery
Romania,Chile,-2.0519,24.32,74,bigquery
Romania,Saudi Arabia,-2.2347,20.38,3155,bigquery
Romania,Peru,-2.8012,27.66,47,bigquery
Romania,Ukraine,-2.8473,15.01,47590,bigquery
Romania,Russia,-3.147,10.2,58217,bigquery
Romania,Qatar,-3.1778,10.78,575,bigquery
Romania,Mexico,-3.4557,14.3,2657,bigquery
Romania,Israel,-3.7675,7.54,14580,bigquery
Romania,Iran,-3.7713,4.9,48681,bigquery
Romania,Iraq,-3.8008,6.56,2530,bigquery
Romania,Nigeria,-3.9098,10.11,376,bigquery
Romania,Pakistan,-6.3842,4.61,1520,bigquery
Saudi Arabia,Saudi Arabia,2.8461,79.41,19969,bigquery
Saudi Arabia,United Kingdom,2.5047,75.23,7092,bigquery
Saudi Arabia,Romania,2.4528,25.0,24,bigquery
Saudi Arabia,Belgium,1.3801,61.54,78,bigquery
Saudi Arabia,Argentina,1.0093,60.44,91,bigquery
Saudi Arabia,Singapore,0.6705,51.35,74,bigquery
Saudi Arabia,South Africa,0.6311,41.86,86,bigquery
Saudi Arabia,Bangladesh,0.4332,58.82,34,bigquery
Saudi Arabia,Turkey,0.2115,57.39,1028,bigquery
Saudi Arabia,New Zealand,0.0701,43.08,65,bigquery
Saudi Arabia,Malaysia,0.0491,49.23,65,bigquery
Saudi Arabia,Indonesia,-0.0632,46.43,252,bigquery
Saudi Arabia,Japan,-0.1347,47.72,394,bigquery
Saudi Arabia,Denmark,-0.3061,46.84,79,bigquery
Saudi Arabia,Qatar,-0.3534,43.25,756,bigquery
Saudi Arabia,Netherlands,-0.4044,50.89,112,bigquery
Saudi Arabia,Poland,-0.5675,18.18,66,bigquery
Saudi Arabia,Germany,-0.6602,40.91,836,bigquery
Saudi Arabia,Portugal,-0.746,36.86,274,bigquery
Saudi Arabia,South Korea,-0.9292,47.88,165,bigquery
Saudi Arabia,Egypt,-0.9755,46.23,2468,bigquery
Saudi Arabia,Finland,-1.0807,45.45,22,bigquery
Saudi Arabia,Vietnam,-1.4045,20.0,20,bigquery
Saudi Arabia,Spain,-1.4529,36.98,576,bigquery
Saudi Arabia,China,-1.671,30.6,1206,bigquery
Saudi Arabia,Italy,-1.8124,36.61,254,bigquery
Saudi Arabia,France,-1.8813,37.55,1084,bigquery
Saudi Arabia,India,-1.8955,30.49,551,bigquery
Saudi Arabia,Australia,-1.9763,23.46,243,bigquery
Saudi Arabia,Brazil,-2.2016,30.06,316,bigquery
Saudi Arabia,Sweden,-2.2976,23.53,51,bigquery
Saudi Arabia,Russia,-2.4349,18.95,1826,bigquery
Saudi Arabia,Canada,-2.4591,24.37,279,bigquery
Saudi Arabia,Ukraine,-2.5907,18.72,892,bigquery
Saudi Arabia,United States,-2.6315,16.74,4910,bigquery
Saudi Arabia,Iraq,-2.7454,17.66,906,bigquery
Saudi Arabia,Thailand,-2.7866,23.08,39,bigquery
Saudi Arabia,Norway,-3.0512,25.0,80,bigquery
Saudi Arabia,Israel,-3.2424,16.91,4719,bigquery
Saudi Arabia,Iran,-3.4359,10.52,8106,bigquery
Saudi Arabia,Greece,-3.6196,23.75,160,bigquery
Saudi Arabia,Hungary,-3.658,5.41,37,bigquery
Saudi Arabia,Colombia,-3.9328,12.2,82,bigquery
Saudi Arabia,Czech Republic,-4.1721,0.0,42,bigquery
Saudi Arabia,Pakistan,-4.1977,27.5,560,bigquery
Saudi Arabia,Nigeria,-4.8744,29.03,62,bigquery
Saudi Arabia,Chile,-4.8787,39.29,28,bigquery
Saudi Arabia,Mexico,-5.4388,2.71,442,bigquery
Saudi Arabia,Philippines,-6.092,0.0,40,bigquery
Saudi Arabia,Peru,-6.1703,0.0,5,bigquery
Singapore,Peru,0.5498,50.48,105,bigquery
Singapore,Singapore,0.3408,58.15,32109,bigquery
Singapore,Chile,0.2038,41.25,160,bigquery
Singapore,Vietnam,0.0473,57.73,1663,bigquery
Singapore,India,-0.3268,50.93,4691,bigquery
Singapore,South Korea,-0.3384,48.29,4266,bigquery
Singapore,China,-0.3586,43.34,32006,bigquery
Singapore,Romania,-0.4186,50.0,304,bigquery
Singapore,Japan,-0.4993,42.01,7263,bigquery
Singapore,Italy,-0.5845,39.27,848,bigquery
Singapore,Argentina,-0.5978,40.0,135,bigquery
Singapore,Thailand,-0.602,43.14,4133,bigquery
Singapore,Brazil,-0.6196,32.69,465,bigquery
Singapore,South Africa,-0.6985,46.21,145,bigquery
Singapore,Malaysia,-0.7118,44.58,6759,bigquery
Singapore,Indonesia,-0.7997,40.79,6661,bigquery
Singapore,Czech Republic,-0.8551,30.0,140,bigquery
Singapore,Germany,-1.0416,30.3,2498,bigquery
Singapore,Denmark,-1.0743,25.82,306,bigquery
Singapore,Sweden,-1.185,41.14,158,bigquery
Singapore,Portugal,-1.236,51.96,204,bigquery
Singapore,Netherlands,-1.4317,36.25,309,bigquery
Singapore,Egypt,-1.621,27.8,259,bigquery
Singapore,Canada,-1.6229,35.94,1483,bigquery
Singapore,New Zealand,-1.6457,37.86,523,bigquery
Singapore,Poland,-1.6459,39.08,174,bigquery
Singapore,United Kingdom,-1.6666,27.36,3797,bigquery
Singapore,United States,-1.7179,27.48,16524,bigquery
Singapore,Norway,-1.7209,22.95,292,bigquery
Singapore,Australia,-1.724,39.25,2731,bigquery
Singapore,Bangladesh,-1.7955,22.18,861,bigquery
Singapore,Finland,-1.8371,30.93,194,bigquery
Singapore,France,-1.8913,27.36,1904,bigquery
Singapore,Spain,-2.1097,31.9,837,bigquery
Singapore,Colombia,-2.5515,28.4,81,bigquery
Singapore,Saudi Arabia,-2.5744,14.53,1686,bigquery
Singapore,Philippines,-2.6827,22.6,1549,bigquery
Singapore,Greece,-2.7263,12.9,341,bigquery
Singapore,Qatar,-2.8806,9.83,1231,bigquery
Singapore,Russia,-2.9446,16.06,4472,bigquery
Singapore,Hungary,-3.1338,12.0,200,bigquery
Singapore,Iraq,-3.1653,10.97,1139,bigquery
Singapore,Belgium,-3.244,21.94,196,bigquery
Singapore,Israel,-3.3112,12.1,6843,bigquery
Singapore,Ukraine,-3.4512,11.01,2471,bigquery
Singapore,Iran,-3.4945,4.6,15387,bigquery
Singapore,Turkey,-3.5936,11.75,681,bigquery
Singapore,Mexico,-3.9704,6.04,861,bigquery
Singapore,Nigeria,-4.6703,8.84,181,bigquery
Singapore,Pakistan,-5.2329,11.98,1544,bigquery
South Africa,Peru,-0.3964,51.28,39,bigquery
South Africa,Japan,-0.4288,40.84,431,bigquery
South Africa,New Zealand,-0.6496,32.36,275,bigquery
South Africa,Netherlands,-0.6583,41.07,224,bigquery
South Africa,Italy,-0.6903,36.46,639,bigquery
South Africa,Portugal,-0.7113,63.58,173,bigquery
South Africa,Malaysia,-0.8596,31.71,41,bigquery
South Africa,China,-1.003,36.28,3575,bigquery
South Africa,Denmark,-1.0332,39.09,220,bigquery
South Africa,Thailand,-1.0415,40.48,168,bigquery
South Africa,Chile,-1.1365,29.09,55,bigquery
South Africa,Norway,-1.1958,25.53,188,bigquery
South Africa,India,-1.2509,38.0,1337,bigquery
South Africa,Nigeria,-1.2887,42.01,2785,bigquery
South Africa,Germany,-1.5218,36.59,574,bigquery
South Africa,France,-1.5331,40.05,1186,bigquery
South Africa,Bangladesh,-1.5976,21.08,204,bigquery
