source_country,target_country,avg_tone,positive_ratio,article_count,source
Ukraine,Belgium,-1.3677,31.24,7419,bigquery
Ukraine,Germany,-1.3781,32.2,54827,bigquery
Ukraine,China,-1.4232,24.84,53654,bigquery
Ukraine,Romania,-1.4571,34.11,6034,bigquery
Ukraine,Poland,-1.4855,33.43,40500,bigquery
Ukraine,United Kingdom,-1.6849,29.44,49707,bigquery
Ukraine,New Zealand,-1.6884,26.74,1309,bigquery
Ukraine,Hungary,-1.7127,21.47,61720,bigquery
Ukraine,Turkey,-1.884,26.21,12982,bigquery
Ukraine,United States,-1.9016,24.17,192236,bigquery
Ukraine,South Korea,-2.0548,27.75,5705,bigquery
Ukraine,India,-2.2676,21.18,13123,bigquery
Ukraine,Philippines,-2.7405,24.81,391,bigquery
Ukraine,Ukraine,-2.7694,24.69,1552840,bigquery
Ukraine,Colombia,-2.9795,24.8,1149,bigquery
Ukraine,Saudi Arabia,-3.0469,13.95,6335,bigquery
Ukraine,Indonesia,-3.1668,21.21,1664,bigquery
Ukraine,Mexico,-3.2031,22.9,3458,bigquery
Ukraine,Iran,-3.3955,7.62,167569,bigquery
Ukraine,Qatar,-3.5019,7.52,6289,bigquery
Ukraine,Bangladesh,-3.5112,26.24,423,bigquery
Ukraine,Peru,-3.5228,34.89,1866,bigquery
Ukraine,Israel,-3.5454,7.47,44293,bigquery
Ukraine,Iraq,-3.6173,7.28,4340,bigquery
Ukraine,Russia,-3.6387,11.15,489658,bigquery
Ukraine,Nigeria,-4.8264,9.9,808,bigquery
Ukraine,Pakistan,-5.9905,5.45,4407,bigquery
Vietnam,Czech Republic,5.0113,92.05,239,bigquery
Vietnam,South Africa,3.6922,86.42,81,bigquery
Vietnam,Vietnam,3.0642,81.65,738978,bigquery
Vietnam,Poland,2.9745,86.32,117,bigquery
Vietnam,Germany,2.871,84.44,1215,bigquery
Vietnam,New Zealand,2.8673,81.85,248,bigquery
Vietnam,Norway,2.6455,82.44,353,bigquery
Vietnam,Singapore,2.4941,76.86,1102,bigquery
Vietnam,Colombia,2.2048,77.78,54,bigquery
Vietnam,Japan,2.0252,77.88,2929,bigquery
Vietnam,United States,1.9854,68.98,23521,bigquery
Vietnam,Portugal,1.8918,73.27,202,bigquery
Vietnam,Finland,1.8224,87.27,55,bigquery
Vietnam,Canada,1.8201,74.71,850,bigquery
Vietnam,Philippines,1.8104,70.64,419,bigquery
Vietnam,South Korea,1.7332,74.96,1270,bigquery
Vietnam,Greece,1.7318,66.08,3028,bigquery
Vietnam,Sweden,1.5813,87.6,129,bigquery
Vietnam,United Kingdom,1.5643,64.18,1044,bigquery
Vietnam,France,1.4722,61.91,2872,bigquery
Vietnam,Australia,1.4181,69.19,5434,bigquery
Vietnam,Indonesia,1.3441,62.97,975,bigquery
Vietnam,Chile,1.3407,66.68,1963,bigquery
Vietnam,Netherlands,1.3347,69.1,233,bigquery
Vietnam,Turkey,1.3131,58.54,398,bigquery
Vietnam,Belgium,1.1861,57.71,2542,bigquery
Vietnam,Argentina,1.1474,55.1,49,bigquery
Vietnam,Italy,1.0039,61.44,734,bigquery
Vietnam,China,0.862,60.68,90491,bigquery
Vietnam,Thailand,0.7403,59.16,20082,bigquery
Vietnam,Malaysia,0.6689,60.0,710,bigquery
Vietnam,Romania,0.666,44.44,18,bigquery
Vietnam,India,0.5277,56.31,20189,bigquery
Vietnam,Denmark,0.3726,58.25,103,bigquery
Vietnam,Hungary,0.3485,51.63,246,bigquery
Vietnam,Brazil,0.1319,59.27,383,bigquery
Vietnam,Spain,0.0891,48.89,767,bigquery
Vietnam,Israel,0.0532,46.03,1851,bigquery
Vietnam,Egypt,-0.1262,48.87,266,bigquery
Vietnam,Ukraine,-0.2432,52.2,159,bigquery
Vietnam,Pakistan,-0.2614,51.77,141,bigquery
Vietnam,Bangladesh,-0.4093,61.19,67,bigquery
Vietnam,Peru,-0.7261,14.29,14,bigquery
Vietnam,Nigeria,-0.7661,23.53,34,bigquery
Vietnam,Iran,-0.9887,33.04,1837,bigquery
Vietnam,Saudi Arabia,-1.2733,32.59,224,bigquery
Vietnam,Russia,-1.945,24.52,76940,bigquery
Vietnam,Qatar,-2.3803,12.73,385,bigquery
Vietnam,Iraq,-2.4214,8.97,145,bigquery
Vietnam,Mexico,-2.707,21.07,337,bigquery
